,clonesize,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,honeybeeBC,AverageOfUpperTRangeSC,AverageOfLowerTRangeSC,RainingDaysSC,AverageRainingDaysSC,fruitsetSC,fruitmassSC,seedsSC
513,25.0,0.25,0.5,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,-0.11779674754813436,0.06848518065956927,0.0007480654241449295
514,25.0,0.25,0.5,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.28281579848591093,0.3890594566966319,0.30622774866672886
515,25.0,0.25,0.5,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.6255652963981149,-0.9921481952198833,-0.7923535319951612
516,25.0,0.25,0.5,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.615281515288612,-1.0561211644560198,-0.8548927525230687
517,25.0,0.25,0.5,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.5326345301247339,-0.36188887153051535,-0.48735337149484376
518,25.0,0.25,0.5,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.7525371833498206,-0.544762457128516,-0.6846065682701774
519,25.0,0.25,0.5,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-1.0321104078023446,-1.4870299669701956,-1.2734395290103104
520,25.0,0.25,0.5,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.8095606171288177,-2.1789930719242827,-1.9593674848794216
521,25.0,0.25,0.5,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.09831178657492824,0.008742586019248112,-0.11447060339465003
522,25.0,0.25,0.5,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,-0.3767149751441083,-0.780034311413871,-0.5745162150514344
523,25.0,0.25,0.5,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.194498686244847,0.01982292729343233,-0.07807792585232141
524,25.0,0.25,0.5,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.2413633439593316,-0.1394924611194024,-0.2778902298373991
525,25.0,0.25,0.5,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.5742930973070753,-0.37712614675360334,-0.4924125558593624
526,25.0,0.25,0.5,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.7003278374472193,-1.328229943267788,-1.4473102578898027
527,25.0,0.25,0.5,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.7039389991292488,-1.3646985933869116,-1.4620480587760851
528,25.0,0.25,0.5,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.2129693306387743,-1.7832827699417775,-1.910189524384527
529,25.0,0.25,0.5,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,-0.017541505756430476,0.09867824781515584,0.013460732728212124
530,25.0,0.25,0.5,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.35699002042569455,0.4793107486794335,0.41006102457014515
531,25.0,0.25,0.5,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.7398826500088401,-1.2069388612813712,-0.9763203510629306
532,25.0,0.25,0.5,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.4145145933724789,-0.7644847762790414,-0.558666642881545
533,25.0,0.25,0.5,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.37975847457297274,-0.22744919662557359,-0.3591055084044487
534,25.0,0.25,0.5,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.43674056126530203,-0.2729405958494412,-0.3942572478361964
535,25.0,0.25,0.5,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-1.0699690166232083,-1.5665408713243603,-1.3410730505159092
536,25.0,0.25,0.5,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.621603679813065,-1.9404434029813742,-1.7541877260536411
537,25.0,0.25,0.5,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.18895295406766838,0.31707732901304464,0.21655392620378994
538,25.0,0.25,0.5,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.351298050965779,0.43796638158832607,0.34302504010093354
539,25.0,0.25,0.5,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.12686023359299314,-0.007197665897718286,-0.1290035690256556
540,25.0,0.25,0.5,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.02190596592162313,0.11380182197265525,0.017107825581766566
541,25.0,0.25,0.5,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.6142176624717559,-0.44431313055488436,-0.5830232899475786
542,25.0,0.25,0.5,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.3809931457700764,-1.0154699506211398,-1.1230984501126489
543,25.0,0.25,0.5,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.3638938554210913,-1.049963750132108,-1.1459989091556597
544,25.0,0.25,0.5,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.296383032804244,-1.8435153607873114,-1.9476462572493642
545,25.0,0.25,0.5,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.1681363055784322,0.33356220694408256,0.2637137629354957
546,25.0,0.25,0.5,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.45308249497242037,0.5427954721633417,0.4779182743245128
547,25.0,0.25,0.5,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.49443328037321616,-0.8584436844428286,-0.6664526344431146
548,25.0,0.25,0.5,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.5973492188499898,-1.1121991727074085,-0.9058647612967647
549,25.0,0.25,0.5,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.1811280566604192,-0.01545983011703263,-0.11473820872185687
550,25.0,0.25,0.5,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.3481615865758436,-0.20256475697891566,-0.3348219182655116
551,25.0,0.25,0.5,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.6291911488133933,-1.0779421284943158,-0.8809660432615138
552,25.0,0.25,0.5,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.444335837857076,-1.7489799526894128,-1.580868920954011
553,25.0,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.15504976872242981,-0.06638782280094063,-0.19223928391820638
554,25.0,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.20152551659896684,0.25387411494588774,0.14206546240172407
555,25.0,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.4293600145527062,-0.23743027955081683,-0.3530311638328042
556,25.0,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.09533619663403978,0.021364423219856297,-0.08349999313930187
557,25.0,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.849631627506157,-0.6075493246466821,-0.7414990890029142
558,25.0,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.6010194984509765,-1.2578347710359263,-1.3761971943615032
559,25.0,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.9428132545596342,-1.5484512460239332,-1.640161628317545
560,25.0,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.380173524824513,-1.8535043076879083,-1.9643962885387725
561,25.0,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,-0.134616391687712,-0.07430985049156066,-0.21130374428633514
562,25.0,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.36588720790583645,0.46567824695189936,0.36419583413587714
563,25.0,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.6404568654970094,-1.1033152319118267,-0.9084583075279563
564,25.0,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.7335924449648489,-1.2547445161094977,-1.0684776364208954
565,25.0,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.4912359634766165,-0.37597419193193893,-0.5358642224392202
566,25.0,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.7895130893526149,-0.595597623551847,-0.734993019636289
567,25.0,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-1.0243401080355101,-1.4788560046804362,-1.2679453476373883
568,25.0,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.5683719083207206,-1.8614458254968467,-1.7061564701922831
569,25.0,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.04969923915061967,0.1913655433263057,0.10859596379131835
570,25.0,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.23041448865356207,0.29617323657303213,0.20346516173292994
571,25.0,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.3495975957072022,-0.2813464017182498,-0.4409633585383835
572,25.0,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,0.039238151470262994,0.18306306643598938,0.08146761209739901
573,25.0,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.687612137251833,-0.5275095483553195,-0.6755904459588501
574,25.0,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.5198041567128606,-1.212476954888427,-1.3390222721365295
575,25.0,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.6403460958662803,-1.3749149424186828,-1.467278642499551
576,25.0,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.170907297265597,-1.7315657671060436,-1.8245290270744956
577,25.0,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,-0.10515812358828545,0.06943572888320598,0.007740269477917532
578,25.0,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.11024042045945803,0.1773674843125348,0.07581496106956359
579,25.0,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.5428093292951429,-0.7414822042229781,-0.6059154418607133
580,25.0,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.5523650955170839,-1.0474076185018342,-0.8911097867155703
581,25.0,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.2943754909983527,-0.15719834532347055,-0.26055289772824086
582,25.0,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.4986859731184434,-0.2942475014855077,-0.41759614248476695
583,25.0,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.8968368638241117,-1.3029859292264423,-1.0833126873936483
584,25.0,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.4544768228967138,-1.7119541882498417,-1.5395165878673738
585,25.0,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.15966362270474677,0.35722893221436985,0.3060162773529843
586,25.0,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.4833426735529085,0.6191961612018054,0.5656711483586226
587,25.0,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.13124799537701437,0.003336220530917657,-0.11127503982306378
588,25.0,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,0.175932223734243,0.286688524637012,0.17147207279754742
589,25.0,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.4010176529439208,-0.26663781554921273,-0.40864798913419587
590,25.0,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.149879588232561,-0.7893511888725624,-0.8781967813397442
591,25.0,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.4145306300800746,-1.17566686193241,-1.272784553415536
592,25.0,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.0783516067049406,-1.6641298009621492,-1.7622119770577966
593,25.0,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.009676378651341806,0.10923499463726237,0.01847121488602507
594,25.0,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.31749966887531605,0.4141959876994158,0.3423029588117283
595,25.0,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.5768446915274356,-1.1130642099963797,-0.8589665834823185
596,25.0,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.7188263162473117,-1.2270346102082232,-1.0446458263452043
597,25.0,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.1276905345521694,0.07598508791896103,-0.016843939896825977
598,25.0,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.3565130876398863,-0.23582553218142768,-0.3608104039384709
599,25.0,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.7361120731138626,-1.1828004281206463,-0.9541869740806035
600,25.0,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.61047083592371,-1.8999491551396122,-1.7417824225549796
601,25.0,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.21197885092779284,-0.11076159698259672,-0.22304869968358654
602,25.0,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.23802927020232065,0.31813389721006313,0.22123290444671023
603,25.0,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.39050021284285846,-0.24929806340698832,-0.3816489176010987
604,25.0,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.04918973766539184,0.14424878318967987,0.057939669357353965
605,25.0,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.6922173272446434,-0.5304599499260293,-0.6753188450106842
606,25.0,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.4822413713172349,-1.1665753748902676,-1.2773878656415112
607,25.0,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.6078117596385706,-1.318517228298822,-1.4068650657969621
608,25.0,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.301385836799714,-1.8351140747448689,-1.9473503401625425
609,25.0,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.10733719945428781,0.20739316113558057,0.1135712666406386
610,25.0,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.0615663116925562,0.11892046001721059,0.006395857564695115
611,25.0,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.635963282223345,-1.0367846679802335,-0.8609656237546973
612,25.0,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.5600598391152817,-0.9964701158942426,-0.8053079331615762
613,25.0,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.38072898699716584,-0.2281651841491098,-0.35319600670811246
614,25.0,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.5958806811944162,-0.44378995412143135,-0.5596283408603763
615,25.0,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-1.1546333193495333,-1.6958179378507883,-1.479685838914599
616,25.0,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.3026592099008842,-1.5394613113811344,-1.3564608475417577
617,25.0,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.0036820505995275215,0.10376838221482218,0.0005944425997252235
618,25.0,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.1095690927859775,0.12801471643273202,0.011368838275825148
619,25.0,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.2302692959261514,-0.06933203247079114,-0.18365350951618126
620,25.0,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,0.01398632106351609,0.07534969961126704,-0.05089244666525655
621,25.0,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.6101380846843407,-0.47159331331121784,-0.6032056319816381
622,25.0,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.4289545731859452,-1.0845058830464174,-1.2000013468512614
623,25.0,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.3257637425656748,-1.0157747907023156,-1.103817717416092
624,25.0,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.035339590437261,-1.5673748968567014,-1.6847735851244723
625,25.0,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.029800647659743013,0.14562926356757072,0.05161577088789264
626,25.0,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.3536935779069298,0.4585593897939756,0.3734406207467302
627,25.0,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.8248171577714275,-1.3766593863868086,-1.1374891046017435
628,25.0,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.47511329218296633,-0.9642695142993762,-0.7706438234592181
629,25.0,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.1658123847071167,-0.025371861590908547,-0.13329340224118555
630,25.0,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.5072623749793835,-0.32489947471118713,-0.43511611088326807
631,25.0,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.5351555911893887,-0.871959767983723,-0.740475792872363
632,25.0,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.5455847329909829,-1.8156730997393764,-1.6620050539138673
633,25.0,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.1486343103183579,0.22531638889769706,0.11255061094759593
634,25.0,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.4443597616235864,0.5708519416296476,0.5113326516920069
635,25.0,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.17759660258486448,-0.10422979472902745,-0.24463310438879912
636,25.0,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,0.2374360565188545,0.3900660716681443,0.321715730402287
637,25.0,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.48798880254249993,-0.3656617769952575,-0.5026891748096961
638,25.0,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.1308164936940233,-0.8845257735719319,-1.0130477516836893
639,25.0,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.377392121631411,-1.1302039924795961,-1.2365265188952315
